Frequency_1,Frequency_2,Frequency_3,Frequency_4,Frequency_5,Frequency_6,Frequency_7,Frequency_8,Frequency_9,Frequency_10,Mean Frequency,Max Amplitude Frequency,Spectral Std Dev,Spectral Energy,Spectral Skewness,mean,absolute_mean,absolute_max,std,variance,peak_to_peak,peak,skewness,kurtosis,rms,crest_factor,impulse_factor,margin,power,shape_factor,clearance_factor,BPFO_data,BPFI_data,Hz,rpm,fault_type
30.0,60.0,9.0,98.0,128.0,90.0,158.0,68.0,188.0,38.0,4313.028013767873,2733.0,2707.471800659375,1939825138.4873564,5.682728660303364,0.0023098656530724042,0.9727805272867821,46.450996480940006,2.4331692058986403,5.920312384533419,82.53586333091,36.08486684997,-0.3870843299399488,58.72268745121026,2.4331227771685073,14.830680633372296,47.75074662575554,36.08255698431692,5.92008644877619,2.5012042376658377,7.846337529503886,6485.564795262549,4754.329837111215,25600,1800,1
30.0,60.0,9.0,90.0,68.0,38.0,98.0,21.0,158.0,128.0,4316.2493573425845,2672.0,2739.7611705094155,1419495934.9768088,7.870356200913288,-0.00022003780940817703,0.9032497839185313,36.012596512020004,2.081416662334202,4.332295322242451,67.87020066596,31.857604153940002,-0.524629473625451,58.59662705375881,2.0813760193108464,15.306030173485043,39.87003058643207,31.857824191749412,4.332126133762265,2.304319421236171,8.31291504449909,10208.261489317734,5532.303455848594,25600,1800,1
30.0,60.0,9.0,21.0,90.0,39.0,158.0,68.0,98.0,128.0,4128.596632051463,2704.0,2694.205783950825,1868127116.4659452,6.678804719248553,-0.0024814836905219235,1.0332682626299,40.90986366746001,2.38778177841061,5.701501821309737,75.31390362298,34.40403995552,-0.5306187306039541,40.54365533549073,2.3877364292266416,14.408642233038695,39.59268386249977,34.40652143921052,5.701285255455993,2.3108581919948996,7.175551096712843,10304.646097289587,7855.710436468848,25600,1800,1
30.0,60.0,39.0,9.0,158.0,188.0,90.0,69.0,89.0,128.0,4058.1314349064633,2862.0,2727.0999132564284,3700941618.1700635,9.531526103229679,-0.005383881578842967,1.4194756870359764,51.21585390816001,3.360832873496279,11.295197603573255,93.83087840775,42.61502449959,-0.841909522809015,34.26577316116811,3.3607715414562103,12.680131325179296,36.08082503695743,42.62040838116884,11.294785353861952,2.3676147271489207,4.534468987553455,17396.66816987063,16133.301139435429,25600,1800,1
30.0,60.0,158.0,188.0,89.0,90.0,59.0,128.0,218.0,69.0,4089.8051722569858,2860.0,2733.778856193541,5787782026.380785,10.068754845733807,0.001986707060492979,1.7966182420973082,51.21585390816001,4.202886155219671,17.66425203373719,96.82282782315,45.60697391499,-0.47541127070469485,23.77213662660346,4.202804533159078,10.851557229264975,28.50680946463754,45.604987207929504,17.663565943942498,2.3392863518144367,2.8995195008018104,21902.639939200097,21597.842259925,25600,1800,1
30.0,60.0,158.0,188.0,128.0,89.0,59.0,90.0,218.0,39.0,4172.012259631329,2830.0,2635.1556877782014,4722436239.377231,8.653861103814828,0.005822168164908797,1.5680049275742851,51.21585390816001,3.7964179989409006,14.412789622682432,100.71468225577001,49.49882834761,-0.1981386637713958,33.861120836564304,3.7963483110400813,13.038537113062963,32.66306948881296,49.49300617944509,14.412260498736877,2.421132895872374,3.5536308764783064,15277.654610357262,12333.000962546752,25600,1800,1
30.0,60.0,158.0,128.0,188.0,90.0,98.0,89.0,39.0,9.0,4416.725971744835,2701.0,2724.070028330849,2634398428.454714,7.225652415633123,0.0025053545245458807,1.1234823069503113,49.144044031760004,2.835482886224988,8.039963198074787,90.88016125716001,41.7361172254,-0.09000566983170312,48.89171748988741,2.8354286098481056,14.719509100120074,43.74260611647845,41.73361187087546,8.039655401545161,2.5237857261365035,6.11270528116353,8640.794720144397,5120.57823917513,25600,1800,1
30.0,60.0,98.0,68.0,128.0,158.0,90.0,9.0,38.0,188.0,4305.686063270296,2671.0,2717.742640424148,1472208581.2826748,5.399560614221957,0.0010718201914672405,0.8785240790737713,39.027473093770006,2.1197103267411648,4.4931718692931355,73.93853008432,34.91105699055,-0.06271654438343961,63.43512898183319,2.119669195112585,16.470049699757855,44.42390826090584,34.90998517035853,4.492997496709233,2.412761636934703,8.686288635227275,7690.364370390615,5034.514695682824,25600,1800,1
30.0,60.0,9.0,68.0,90.0,21.0,158.0,38.0,98.0,128.0,4340.6485263192935,2674.0,2751.8633958507708,1091316048.3302019,4.986725647171297,0.00028221382919958016,0.7902798478350418,35.457862884440004,1.8250187411719088,3.3306934056286983,69.33499320627001,33.87713032183,-0.18319416146459316,69.30898372797107,1.8249831163547134,18.56298286720449,44.867476984989835,33.8768481080008,3.3305633749797616,2.309287173846358,10.6462057292801,7558.678797360349,4485.697326458786,25600,1800,1
30.0,60.0,188.0,158.0,90.0,128.0,218.0,89.0,98.0,39.0,4289.208575917065,2830.0,2610.662104700756,4251553586.6696568,7.644976809269972,0.003365668226912349,1.455894240551149,51.21585390816001,3.6021802843244735,12.975702800775945,100.15278045421002,48.93692654605,-0.16007916692510754,36.539917280140244,3.602111498178221,13.58562236921317,35.17827908212037,48.93356087782309,12.975207245307748,2.4741573926514002,3.9472089300678648,10302.785489968777,8436.639472073004,25600,1800,1
30.0,9.0,60.0,21.0,68.0,98.0,39.0,128.0,158.0,90.0,4015.4692007964973,2794.0,2678.914717167699,1981561542.8262694,5.268757795175186,-0.005314348929835548,1.0101437799264383,41.23370149672001,2.4591975670229567,6.04765267365163,77.23376530716001,36.00006381044,-0.2685612913884671,45.78467520368303,2.4591552757593966,14.639199145049123,40.81963609153023,36.00537815936983,6.047444670295274,2.434460642759667,6.818367714756905,12276.142758829115,10556.158718631881,25600,1800,1
30.0,60.0,158.0,128.0,98.0,188.0,39.0,9.0,89.0,90.0,4024.9220416702055,2859.0,2744.7838563746486,3631018984.5588884,9.134431166293552,-0.004736918969502694,1.3859030777493722,51.21585390816001,3.328935459206025,11.08181129155923,90.03457316986001,38.818719261700004,-0.8474157331932782,37.7219749565773,3.3288738080313043,11.661216825956341,36.954859780910255,38.82345618066951,11.081400829796836,2.4019528215762436,4.621785160089637,21012.521440830995,19542.90487988479,25600,1800,1
30.0,60.0,188.0,158.0,90.0,128.0,218.0,89.0,59.0,98.0,4164.458887838074,2859.0,2646.386200394604,5006034461.993664,7.919587884254173,0.006547666446593985,1.6268111359034967,51.21585390816001,3.9087481099615893,15.278311787128297,97.43017487082001,46.214320962660004,-0.3320230560425984,27.959611294633422,3.908677247701092,11.823519322256956,31.482360046494147,46.20777329621341,15.277757826696185,2.4026619694426268,3.3523148153759834,17404.222768928532,14529.24367688476,25600,1800,1
30.0,60.0,158.0,188.0,90.0,128.0,218.0,89.0,39.0,98.0,4488.116421657994,2831.0,2738.547676297642,4176247488.2225547,11.014357333177726,0.003360910310589067,1.41860300481306,51.21585390816001,3.5701364685156576,12.745874403825452,102.11476584562001,50.89891193746,-0.01703683252168316,36.48372669935879,3.5700683178862636,14.257125468006675,36.103020883498765,50.89555102714941,12.745387794375254,2.5166084561880075,4.018383334774827,10597.511541500711,6762.305097686127,25600,1800,1
30.0,60.0,158.0,188.0,90.0,128.0,9.0,39.0,98.0,218.0,4330.720639580463,2742.0,2639.302802237628,2600723811.2026734,6.16928824369609,0.0006712944162193797,1.100757043982542,50.79031837378,2.817338189270242,7.937394472720526,100.62520219642,49.83488382264,0.12562028500524566,53.5294131935183,2.8172832404238535,17.688986008784287,46.14126128143636,49.83421252822378,7.9370848567731285,2.5594051437826053,6.399114950930375,7554.585487804134,5120.267404913248,25600,1800,1
30.0,60.0,68.0,38.0,98.0,9.0,21.0,188.0,90.0,158.0,4348.622541103308,2669.0,2731.810396228043,1278906132.906959,4.872879296389526,0.0001330249598781154,0.8241009730125042,36.02331824414001,1.9756483636093594,3.9031864566323393,69.25923281211001,33.23591456797,0.08493948592104551,69.40411190080863,1.9756097793215655,16.823117052692147,43.71226272486566,33.23578154301012,3.9030340001510044,2.3972909194606538,9.229568136671702,7957.847265846957,5426.607512069942,25600,1800,1
30.0,1.0,3.0,2.0,8.0,60.0,5.0,4.0,7.0,68.0,4339.615961582881,2671.0,2732.521782514393,1216884682.9776728,5.169054527970157,0.001265682384109537,0.8259220621358793,43.344985176170006,1.9271536011778596,3.7139210025327927,79.27275056404001,35.927765387870004,-0.2431433959941116,74.04609809870999,1.9271163752556035,18.643277515144728,52.48072083711812,35.926499705485895,3.713777523778296,2.3332908316699714,11.671400588388504,7655.572349961159,5735.809431156181,25600,1800,1
30.0,60.0,9.0,39.0,21.0,90.0,158.0,128.0,69.0,188.0,4215.437438650774,2703.0,2654.4871801586787,2254691863.1648927,5.646072157466798,-0.0010536043322832923,1.094754165533953,51.21585390816001,2.623224902906345,6.881308891228003,89.05823612378,37.84238221562,-0.8177326270687009,58.09014238140708,2.623173877134551,14.426181407752308,46.78297239744239,37.84343581995228,6.881041189681113,2.3961305284050964,7.443038414733497,9007.025805553376,5904.635850999239,25600,1800,1
30.0,60.0,158.0,188.0,90.0,39.0,128.0,89.0,69.0,9.0,4230.545435621216,2893.0,2724.9947926005393,4054599003.0409656,8.942761930516047,-0.0023382923049556858,1.538325358202329,49.811496279310006,3.517756137186502,12.3746082407133,90.08515336854,40.27365708923,-0.5333007330138437,26.676072225051264,3.5176882048167424,11.44889903376985,32.380338797456474,40.275995381534955,12.374130306306835,2.2866997453175157,4.02545431850852,15346.363800004472,11828.88310689289,25600,1800,1
30.0,60.0,158.0,188.0,90.0,89.0,128.0,59.0,218.0,119.0,4261.481572903448,2858.0,2653.197702795453,5072727936.5171995,7.898168075159702,0.001248803563850148,1.6435992565436055,51.21585390816001,3.934709915217679,15.481942116912316,94.59775701398002,43.38190310582,-0.331142548839879,29.311703233238497,3.9346332598393703,11.02565353386736,31.160791600663046,43.380654302256154,15.48133888943419,2.3939127765935337,3.3082315601988506,13343.774756164075,10647.750145905013,25600,1800,1
30.0,60.0,158.0,128.0,188.0,90.0,98.0,218.0,9.0,89.0,4394.811189681564,2732.0,2711.0201795586663,2288431348.33562,7.974730986666044,0.0020794675860365615,1.0687657878562828,51.05892340762001,2.6427779892892507,6.984275500671734,95.23676858487,44.17784517725,-0.15853418300534566,54.60747654912151,2.642727188140666,16.71676341602708,47.77372553254475,44.17576570966396,6.984006990937871,2.472690666344602,7.310835094219083,9050.75832572072,5734.104571756411,25600,1800,1
30.0,60.0,158.0,188.0,90.0,128.0,89.0,218.0,39.0,69.0,4451.16775971695,2830.0,2722.298352008349,3467854353.4927235,6.850401189933179,0.001835107271871561,1.316182464492245,51.21585390816001,3.2532850097436894,10.583863354622999,100.6760876836,49.46023377544,-0.08983062413529051,40.0831679510135,3.2532219835002185,15.203461069147384,38.91242687837965,49.45839866816813,10.583453273929097,2.4717104742428258,4.839238439718284,8066.847133442267,5569.493195294879,25600,1800,1
30.0,60.0,158.0,188.0,90.0,128.0,39.0,218.0,9.0,98.0,4356.616412912978,2734.0,2691.179171396062,2227169645.4511743,5.615168167243798,0.001073116287181138,1.0291620527280434,47.016777890680004,2.6071654626358343,6.797311749561123,91.70127741830001,47.016777890680004,0.09584269045451985,62.05007804172017,2.6071147598019593,18.034026969434777,45.68452341013803,47.01570477439282,6.797047370777228,2.533240273376938,6.917235576850738,8539.827489423737,5458.858048333062,25600,1800,1
30.0,60.0,9.0,1.0,68.0,98.0,90.0,158.0,38.0,128.0,4301.428676725822,2700.0,2766.9952447168007,1408537761.7323947,4.900729374786037,-0.0003839798447744214,0.8818689607934915,36.636648946410006,2.0721398734771803,4.2937636552540255,69.39357806942002,32.75692912301,-0.42332917973786593,59.31540178431467,2.0720994355966025,15.808570071628136,41.544322994932195,32.75731310285478,4.293596070999759,2.3496681794222134,8.532858783308697,7305.433429715128,5145.157340421244,25600,1800,1
30.0,9.0,60.0,1.0,21.0,68.0,98.0,90.0,2.0,128.0,4324.338068425458,2701.0,2756.0408117192605,1457978997.941541,7.01019443910776,0.0001152679238626385,0.913153140597748,39.477169160040006,2.1094009765772412,4.44957247998502,72.78390455424,33.3067353942,-0.3268454639535461,54.48374397057324,2.109359778477095,15.789973684928524,43.23170715286413,33.30662012627614,4.4493986750569405,2.3099737433923875,8.872472898719241,8303.292313291411,5031.166894816279,25600,1800,1
30.0,60.0,90.0,9.0,158.0,21.0,39.0,128.0,188.0,98.0,4169.491797857868,2763.0,2755.6215491304956,3063538811.975176,10.407516997145022,-0.008222054275246311,1.29605661279125,51.21585390816001,3.057738527637516,9.349764903398844,86.41134819416001,35.195494286,-0.6779315483128067,36.407470802374704,3.057689857738459,11.510485341384962,39.51667959770605,35.20371634027524,9.349467266116637,2.359225536570714,5.47794355019255,12444.053158113653,12193.609866868848,25600,1800,1
30.0,60.0,158.0,90.0,188.0,128.0,89.0,59.0,98.0,218.0,4186.048545496663,2890.0,2775.3348300241078,5107579099.817854,12.729561707602885,0.0019422259810339708,1.6812563314922462,51.22196212239,3.948203018932442,15.58830707870725,102.43781603055001,51.22196212239,-0.4397098822000815,27.796485888965446,3.9481263795523276,12.973739236837194,30.466479835901357,51.22001989640897,15.58770190891697,2.3483191144613014,3.286049632055666,19304.135164302465,17853.671583971674,25600,1800,1
30.0,60.0,158.0,188.0,90.0,128.0,89.0,218.0,59.0,119.0,4464.065862715331,2890.0,2731.944541703568,5315511700.139147,11.624832355682171,0.006780848471887563,1.6365221771716854,51.21585390816001,4.027757699690502,16.222832087416123,98.63009910853,47.414245200370004,-0.19604131993095827,29.053467495088626,4.027684736692866,11.772084534923621,31.29554528657452,47.40746435189811,16.222244338188677,2.4611244460210737,3.157137375103709,9723.906922779774,7207.976438187006,25600,1800,1
30.0,60.0,158.0,188.0,128.0,90.0,218.0,9.0,89.0,98.0,4420.485806680489,2861.0,2731.132644516132,3705744090.9489493,8.227553831694076,0.00036759204733777023,1.325875243448384,51.22196212239,3.3630210203584574,11.30991038337284,102.43781603055001,51.22196212239,-0.07922945037484219,49.70575059682033,3.362955353236812,15.231234655877712,38.63256545100735,51.221594530342664,11.309468707864132,2.5364040620370263,4.529121875263017,12626.432134853694,9347.4512131343,25600,1800,1
30.0,60.0,158.0,188.0,128.0,9.0,90.0,98.0,39.0,21.0,4444.92471323551,2703.0,2804.931065593245,1858377846.0947967,8.245242566779748,0.0015400437124602573,0.9668605273526536,47.91542267505001,2.3815447253801514,5.671755278986021,89.44159910477,41.52617642972,-0.11239378214929589,66.86959599997579,2.3814987065134674,17.43699306497405,49.5577400457608,41.52463638600754,5.671536089125318,2.4631253827625104,8.448403029105943,10159.854849949503,5266.042870578315,25600,1800,1
30.0,60.0,9.0,21.0,68.0,98.0,90.0,158.0,128.0,38.0,4337.921654548945,2674.0,2738.581219789236,1355624252.9764886,5.910467313971194,0.0002558668794851346,0.8837786179590866,39.033017132930006,2.034049880611833,4.1373589168170115,70.85399887841001,31.820981745480005,-0.20029005732638938,60.350935462262306,2.034010167228478,15.644455597210193,44.16605735842433,31.82072587860052,4.1371973603888215,2.301492846619921,9.434651947390204,8602.43548284371,4332.401294547929,25600,1800,1
30.0,60.0,9.0,90.0,158.0,98.0,128.0,1.0,188.0,68.0,4386.203323180435,2613.0,2754.028596590362,1489896046.1066554,7.016912717603659,0.001160854143688416,0.8572978599828777,42.50630271474001,2.131959536984849,4.545251467340653,78.71295525313002,36.20665253839,-0.002371875697728381,66.75421177486324,2.131918211166128,16.98313394423583,49.58172030849227,36.20549168424631,4.5450752591017824,2.486788210586117,9.352166970088916,8308.098833097958,4834.617161121842,25600,1800,1
30.0,60.0,9.0,21.0,90.0,68.0,98.0,128.0,158.0,39.0,4269.141068863772,2702.0,2784.991222915879,1423126255.400914,8.612875582933526,0.00021716814238759448,0.9157231192732984,46.64450664955,2.0840634844059283,4.343320607034178,78.02199579108,31.377489141530003,-0.6909390680331439,57.13155182989708,2.0840227893685173,15.056212101710145,50.93734740099852,31.377271973387614,4.343150986607335,2.2758219657295107,10.739784730805892,10233.770946028075,6732.52568588732,25600,1800,1
30.0,60.0,9.0,90.0,39.0,158.0,21.0,128.0,188.0,98.0,4098.647168017471,2833.0,2730.01848969835,2782798430.691956,7.370312041498294,-0.0026005832947533273,1.2349373103335808,51.21585390816001,2.914287968769857,8.49307436491674,92.3508702886,41.13501638044,-0.6910798014788905,39.16852299458273,2.9142322066494604,14.115215763034062,41.47243222761291,41.13761696373475,8.492749354272982,2.3598219782203107,6.03053873035728,14832.72829596675,11607.600038777055,25600,1800,1
30.0,60.0,158.0,188.0,90.0,128.0,89.0,59.0,218.0,98.0,4147.749694639726,2890.0,2800.2516975342705,4433310282.827622,11.39760576049589,-0.008125792335444413,1.6162340116666662,51.21585390816001,3.6783576045086828,13.530314666646856,94.68877572737,43.47292181921,-0.637670034586279,24.179089431917788,3.6782947335123874,11.818770644759589,31.688390133150357,43.48104761154544,13.529852146584965,2.275842920617242,3.7853964221691268,21234.213472175947,18236.953903886533,25600,1800,1
30.0,60.0,158.0,188.0,128.0,90.0,89.0,119.0,218.0,59.0,4363.494750199738,2860.0,2766.1467478881277,4746355614.103441,10.491738835304114,0.005626478940030897,1.5557230730088862,51.21585390816001,3.806021166200984,14.485797117569897,100.81000553701,49.59415162885,-0.20653301765459628,33.01817019417744,3.805950985139029,13.030685845009208,32.92093226405948,49.58852514990997,14.485262901280747,2.4464193217742998,3.5357213919556574,13307.012938171792,11781.597749216113,25600,1800,1
30.0,60.0,158.0,188.0,128.0,90.0,98.0,218.0,89.0,119.0,4460.3218973053545,2762.0,2876.880797996013,3339380840.6728153,9.358206009424489,0.005702842209033498,1.270142046335681,49.372670927870004,3.1924468739393794,10.191717042925315,97.51436733335001,49.372670927870004,-0.22799345965595955,42.28817000851953,3.192389612161339,15.465741004727583,38.87177113009413,49.36696808566097,10.191351435835623,2.5134114891883788,4.8445656337845415,11448.148490841506,10489.437920682687,25600,1800,1
30.0,60.0,158.0,98.0,128.0,90.0,188.0,68.0,9.0,21.0,4377.951551162177,2703.0,2726.1368087077303,2131538108.9438844,8.046812804294275,0.0014891785148787068,1.0159691767383063,44.66246624792,2.5505579084468213,6.505345644340623,86.48943488669,44.66246624792,0.011235457167473243,55.9485889448693,2.5505085251773383,17.5112005339463,43.96045398867861,44.66097706940512,6.505093737002281,2.5104191973279706,6.865768281534655,9271.009170444413,4886.116081850556,25600,1800,1
